DEO	27.977727	80.705566
DEOR	24.113149	71.770548
DEOS	26.508000	83.782300
DEP	28.236427	74.919908
DEPI	25.895210	86.937389
DER	28.538160	77.537642
DES	25.668100	85.406100
DET	25.012040	74.641628
DEV	15.449539	74.571424
DEW	20.913600	80.087000
DFR	20.554800	83.430100
DG	10.353900	77.985500
DGA	25.744000	85.003200
DGB	18.543200	84.242000
DGBH	25.646290	85.080161
DGBZ	21.573484	79.676285
DGD	23.871711	79.019852
DGDG	17.212500	82.349100
DGF	23.242500	87.505800
DGG	21.185532	80.759897
DGHA	21.622700	87.508000
DGHL	28.741360	76.640399
DGHR	24.511692	86.697031
DGI	20.687400	72.949200
DGJ	21.078574	71.553526
DGLE	24.672400	87.938000
DGN	21.641100	76.363900
DGNH	25.088864	85.751209
DGNR	22.650928	88.419170
DGO	25.207700	83.539500
DGPP	19.406212	76.491280
DGQ	24.633171	72.098161
DGR	23.495366	87.298222
DGS	21.905600	82.069000
DGU	26.173100	91.977700
DGW	27.295825	76.613159
DGX	26.444216	92.613459
DGZ	26.319729	87.141666
DH	22.192332	88.190346
DHA	25.354000	83.422700
DHAE	23.601400	88.169700
DHBI	25.682150	85.342473
DHD	22.843907	74.253674
DHE	25.604379	82.998447
DHG	22.986785	71.478728
DHH	26.123924	89.468365
DHI	20.887300	74.768400
DHJ	23.670782	72.281660
DHK	22.515500	88.371500
DHKR	30.018500	76.842100
DHL	13.247200	77.705000
DHMZ	30.120900	76.854600
DHN	23.791100	86.429100
DHNA	25.656382	87.963066
DHND	26.891301	75.361576
DHNE	15.396259	77.865257
DHNR	19.454453	78.125324
DHO	26.697312	77.905769
DHOA	26.697312	77.905769
DHP	18.613468	78.194847
DHPD	24.196086	88.246307
DHPR	30.610500	76.847600
DHR	24.592000	77.099100
DHRJ	25.745300	81.924000
DHRN	29.253100	76.802800
DHRR	28.363459	73.616295
DHRY	25.980731	92.880306
DHS	18.136200	75.318400
DHT	25.590600	86.599300
DHU	23.483700	88.441300
DHW	31.949200	75.321600
DHWN	25.421528	85.287049
DHWS	23.383700	75.051000
DHY	29.632100	76.064500
DI	19.218188	73.086870
DIA	27.406138	74.557686
DIB	28.193690	78.302994
DIBL	22.445620	72.082500
DIC	19.249900	72.859300
DIG	16.327700	80.623700
DIH	21.994700	84.223200
DIL	26.959900	80.667200
DIM	23.268400	87.463500
DING	29.460900	75.260400
DINR	10.287474	76.335969
DIPA	27.706403	94.847374
DIR	18.944900	82.507100
DISA	24.237085	72.179560
DIT	26.266325	83.511887
DIU	26.453131	92.450895
DIVA	19.188600	73.042100
DIW	31.498600	75.334700
DIWR	23.691300	85.534579
DJ	27.037741	88.262916
DJA	25.227771	93.162432
DJD	26.092200	82.805000
DJG	27.367242	95.306482
DJHR	22.080747	85.477023
DJI	21.721700	70.444400
DJKR	25.536800	73.882100
DJL	13.182900	77.651800
DJR	22.641500	88.212300
DJS	25.220084	86.047325
DJX	21.060700	83.559000
DK	22.746800	73.158200
DKAE	22.677342	88.291411
DKB	22.657106	88.178501
DKBJ	26.944491	75.765839
DKC	16.630764	77.838521
DKD	15.834300	79.483800
DKDE	28.414800	77.642700
DKDP	22.308791	88.399258
DKE	25.427617	93.126297
DKGN	26.680546	92.762842
DKGS	25.411398	86.013721
DKI	22.509068	77.546310
DKJ	17.445600	80.152800
DKJR	26.809364	92.452698
DKLU	19.741600	83.481400
DKM	27.470277	95.095682
DKMN	24.848008	84.396315
DKN	12.985600	77.831000
DKNT	25.145518	75.865831
DKO	10.037400	78.761500
DKR	25.300734	85.530796
DKRA	24.505100	75.898100
DKRD	18.966343	72.844194
DKS	21.271000	80.580500
DKT	30.395900	76.787800
DKU	21.310166	79.312019
DKW	24.146127	71.823292
DKWA	28.579547	75.323124
DKX	28.458580	75.165195
DKY	18.353466	76.103239
DKZ	28.664232	77.200756
DL	22.585200	71.069400
DLB	19.916387	75.210514
DLBC	21.196180	81.303370
DLC	28.417372	73.656120
DLCB	21.196976	81.300716
DLCR	24.504900	92.477300
DLD	23.949000	75.105800
DLDE	25.819981	93.516912
DLF	25.611800	87.560800
DLGN	17.120617	74.988363
DLI	28.661596	77.228136
DLJ	21.822939	71.738663
DLK	25.873600	87.839100
DLM	23.749741	87.930901
DLMH	20.079400	85.604900
DLN	25.419200	83.668100
DLO	26.715254	89.136114
DLP	28.820500	78.877200
DLPC	31.771485	76.008539
DLPH	25.325893	88.332567
DLPI	28.600913	77.161188
DLPT	21.007359	86.281214
DLQ	27.118500	80.419600
DLR	25.799400	83.422700
DLSR	32.288584	75.750363
DLW	24.537500	85.419900
DLX	25.640200	88.386000
DLZ	26.274330	87.270927
DMA	23.651011	86.908507
DMBR	23.807300	85.766100
DMC	27.489106	94.542298
DMD	11.778600	75.463500
DME	21.688616	71.509323
DMF	22.186100	84.915100
DMG	26.764700	83.341500
DMGN	27.325186	94.856189
DMH	25.908683	86.782808
DMJR	22.635639	88.221931
DMK	18.987873	81.738281
DML	26.189177	92.367210
DMLE	23.039693	88.432302
DMM	14.424500	77.717200
DMN	20.784604	78.137984
DMNJ	18.768200	82.866200
DMO	23.836543	79.432096
DMP	30.900071	77.023494
DMPR	28.149806	78.265228
DMR	24.367426	92.168727
DMRT	18.780217	82.803783
DMRX	25.253391	86.024494
DMSR	27.029393	78.200405
DMT	15.394700	78.826000
DMU	22.290049	88.392048
DMV	25.905942	93.728056
DMW	26.075210	81.053610
DMYA	23.971278	80.997792
DMZ	26.476900	88.296200
DN	28.340799	78.530445
DNA	26.897119	74.316158
DNDI	19.106568	76.736412
DNDL	20.714855	85.533800
DNE	19.647400	77.178200
DNEA	23.799400	85.658600
DNGD	20.806509	73.441372
DNGI	27.712254	95.569553
DNH	23.758400	86.161400
DNHK	26.803600	77.103200
DNHL	22.950450	88.143911
DNI	22.620983	88.268108
DNJ	18.230819	74.174366
DNK	26.918090	75.605507
DNKL	20.676300	85.590400
DNL	21.322240	80.426960
DNM	20.687300	86.111800
DNN	32.134600	75.467100
DNQ	25.569500	87.632900
DNR	25.582201	85.044909
DNRA	29.842800	77.904300
DNRE	25.171600	86.215200
DNRP	23.867315	73.695602
DNT	21.930400	87.284100
DNV	18.469000	83.351200
DNW	23.401500	72.441200
DNWH	25.434400	85.290900
DNWR	24.423535	85.966105
DNX	29.211900	75.801800
DO	26.900487	76.330776
DOA	30.804000	76.043200
DOB	27.965447	75.235405
DOBH	21.371588	83.735637
DOC	30.387100	76.476900
DOD	23.770421	75.103226
DODH	30.842000	74.522300
DOE	23.298235	80.009608
DOGL	12.912000	75.734500
DOH	22.281200	77.874900
DOHM	25.610400	73.855700
DOI	26.578856	88.769274
DOK	22.732332	72.434192
DOKM	23.782674	86.480598
DOKY	30.295400	76.884300
DOL	25.977182	85.562725
DOLK	20.830898	73.212118
DON	22.487600	85.299500
DOR	25.895519	72.796612
DORD	24.825067	84.550781
DOS	24.914700	84.185300
DOT	28.028600	79.885700
DOTL	25.274659	88.294544
DOX	28.434204	79.432869
DOY	12.433056	76.426220
DOZ	26.395714	74.619656
DPA	26.855700	75.786200
DPC	18.365100	82.746400
DPD	16.468800	80.938800
DPDP	22.316200	88.460100
DPE	13.732382	77.510262
DPH	22.028200	82.123200
DPI	12.181500	78.422400
DPJ	12.126100	78.154200
DPK	29.751412	74.255219
DPL	25.420900	86.249800
DPLN	29.184900	74.832600
DPNR	25.140467	85.483074
DPP	30.079100	76.846700
DPR	29.305900	78.502000
DPRA	25.979959	91.066189
DPS	22.167614	85.592380
DPSR	25.983600	80.203100
DPT	29.929498	73.524456
DPU	25.836900	93.438034
DPUR	19.972900	83.250500
DPW	21.872700	80.191100
DPX	24.829400	86.349100
DPZ	26.032200	76.251200
DQG	26.573400	88.994900
DQL	26.788900	92.927900
DQN	24.506528	72.032364
DQR	17.366183	78.490384
DR	19.017189	72.842982
DRA	22.575241	77.653942
DRB	24.606700	73.805100
DRBR	26.283700	83.870800
DRD	19.991417	72.743568
DRG	26.740552	82.218246
DRGJ	25.443120	81.880460
DRGM	24.096775	82.352314
DRGU	23.451790	86.090240
DRH	25.258300	86.411800
DRHI	22.106635	76.831856
DRI	25.748400	84.869300
DRL	22.629900	73.461900
DRLA	29.114200	77.706300
DRN	28.644950	79.476643
DRO	27.596600	79.091700
DRPH	22.856720	79.836788
DRQ	26.865400	84.793300
DRR	17.289000	77.758000
DRS	25.777634	73.667793
DRSN	23.129100	81.845700
DRSV	18.248264	76.022773
DRTP	25.264400	86.461700
DRU	13.552051	76.008396
DRV	25.393200	83.601300
DRW	23.960600	72.378400
DRWN	22.487700	85.299500
DRZ	20.586249	81.067493
DS	28.690800	77.528200
DSA	28.672968	77.293024
DSAP	28.673200	77.319400
DSB	28.658696	77.216892
DSBC	28.677700	77.300600
DSBP	28.671236	77.343308
DSD	21.130700	73.502900
DSJ	28.582261	77.187109
DSK	21.073200	75.838600
DSKG	25.659444	86.207106
DSL	26.852254	73.884429
DSM	10.944300	79.356300
DSME	24.265900	85.797700
DSNI	29.784500	77.979400
DSNR	22.598300	88.308400
DSO	27.791023	73.338203
DSPN	22.029700	87.817400
DSPT	11.858900	78.138200
DSR	25.811096	93.613858
DSS	25.664949	85.841665
DST	12.251200	78.438600
DSVS	12.942630	76.317399
DSX	27.055915	94.686184
DTAE	23.277800	88.311800
DTAP	22.423923	80.170164
DTC	25.090418	92.798595
DTCC	19.195270	73.056679
DTE	22.452900	87.914100
DTF	27.196600	76.950900
DTG	23.365700	87.663300
DTJ	23.338000	72.181700
DTK	22.768500	88.539700
DTL	23.289288	82.395401
DTN	29.689000	76.004200
DTO	24.032800	84.074500
DTP	16.741263	78.084555
DTRA	24.718143	72.512512
DTRD	27.734744	72.810688
DTT	13.374447	78.136149
DTV	21.896900	84.091100
DTVL	19.187002	73.059039
DTW	29.892800	75.616300
DTX	26.465600	90.464800
DUA	24.449650	78.321791
DUAN	22.354045	87.588158
DUB	28.368444	78.991184
DUBH	25.948475	85.616798
DUD	17.362600	76.378900
DUE	26.791130	84.154072
DUI	30.373100	75.867000
DUJ	23.802800	87.378400
DUK	25.934428	72.902012
DULP	29.452400	75.888900
DUM	27.292000	77.536200
DUMK	24.289687	87.255135
DUMR	26.576553	85.533199
DUN	28.658300	79.130200
DUO	26.798100	80.081200
DUQ	31.490800	74.914000
DUR	15.754754	74.498420
DURE	25.571634	84.143515
DURG	21.199937	81.291447
DUS	28.354547	74.492455
DUSI	18.370300	83.858000
DUT	27.570830	95.555477
DUTR	24.408011	86.096054
DUU	15.742858	78.013229
DVA	20.773489	71.041589
DVD	17.703353	83.151569
DVG	14.467594	75.922050
DVGM	23.938700	71.592200
DVH	21.705900	78.861500
DVJ	25.432811	87.778702
DVL	19.897099	73.836880
DVM	22.506200	86.551800
DVN	19.298500	77.699600
DVR	13.781402	79.968967
DWA	24.780890	78.393245
DWD	21.339200	74.138600
DWDI	26.264600	84.744100
DWG	23.429386	77.592487
DWI	25.417000	80.414400
DWJ	26.316400	82.109100
DWK	22.250653	68.980064
DWL	25.546700	74.581300
DWLE	25.002700	86.992400
DWNA	29.318200	76.979900
DWO	30.175500	78.122300
DWP	16.927600	81.922700
DWR	15.440526	75.004692
DWT	26.234764	89.483471
DWV	17.855823	73.418584
DWX	22.977676	76.051311
DWZ	18.908073	81.354876
DXD	25.196500	76.015600
DXG	21.006300	75.286000
DXH	28.729800	77.479900
DXK	26.950200	77.535800
DXN	24.208600	83.226500
DXR	22.712200	71.499100
DXU	26.084000	80.177100
DY	26.864300	77.233800
DYD	26.861673	81.550484
DYE	17.456537	78.531640
DYK	28.465070	80.198135
DYP	26.182399	81.248188
DYU	28.603513	79.876270
DYW	25.381101	85.283668
DZA	31.808200	75.657600
DZB	28.292138	76.385880
DZK	22.082000	88.155200
DZKT	22.066400	88.135600
DZL	28.746666	76.168363
DZP	30.152800	77.196000
ED	11.327400	77.725600
EDD	15.330000	77.590200
EDG	22.564997	88.339262
EDN	9.006900	76.982500
EDP	8.964776	77.116556
EDU	10.515608	78.057109
EE	16.717700	81.119700
EGLY	0.000000	0.000000
EGT	13.106648	79.884510
EGU	15.891500	77.263400
EKC	25.225900	87.215800
EKH	25.134873	85.889225
EKI	25.167698	88.099322
EKL	26.766100	79.116300
EKM	13.318594	79.573116
EKMA	25.966900	84.536100
EKN	8.979200	76.715100
EKR	25.222300	85.232000
EL	10.879400	78.573700
ELL	24.664900	92.332100
ELM	12.076500	75.213700
ELR	13.457900	80.115700
EN	23.293900	72.484800
ENB	29.443400	74.658100
ENR	13.217219	80.321217
EOC	23.569652	87.203808
ERC	25.820800	79.035200
ERL	8.213000	77.308600
ERN	9.992012	76.286530
ERS	9.969992	76.291122
ERSC	9.977980	76.289779
ERSD	9.980052	76.306889
ESV	15.657400	77.229400
ET	22.608000	77.766900
ETAH	27.571500	78.654200
ETB	22.591666	77.709535
ETK	11.805900	75.443500
ETM	9.676500	76.545400
ETMD	10.898500	76.896900
ETP	11.650639	78.468175
ETR	11.346300	75.741100
ETUE	27.221586	78.198023
ETW	26.786380	79.021912
EVA	8.763023	76.697617
EZP	9.819888	76.301991
FA	25.235418	73.234563
FAB	27.019234	78.299585
FAH	25.598806	85.862446
FAN	24.817900	74.095402
FAP	28.847100	77.293700
FAR	27.334700	77.743900
FBD	27.381900	79.571300
FBG	26.298571	87.262473
FDB	28.411483	77.307358
FDK	30.683000	74.761600
FDN	28.376298	77.309418
FGCN	31.861800	74.940800
FGH	28.650844	76.240807
FGR	27.369300	79.621300
FGSB	30.651000	76.388400
FK	11.174900	75.830200
FKA	30.408931	74.025707
FKB	18.824254	77.974091
FKG	26.465502	94.002542
FKM	26.364900	90.185900
FL	26.873234	75.245876
FLD	25.624300	73.813400
FLK	26.529400	89.206000
FLM	26.070507	89.473000
FLR	22.476396	88.112240
FLU	23.230100	88.496500
FM	17.332307	78.474591
FN	28.466600	76.828000
FNB	17.455875	78.450143
FNO	25.618667	86.604401
FOCM	25.288939	83.171971
FOCS	24.853108	84.234212
FPAW	25.623391	83.638574
FPS	28.000388	74.970703
FRD	28.702333	78.792229
FRDH	25.557929	83.125992
FRH	27.080900	80.143000
FSG	18.455349	74.025536
FSP	26.803600	77.103200
FSR	30.189651	74.572792
FTC	26.843300	80.261600
FTD	23.009500	75.673800
FTG	26.244700	81.415900
FTH	30.057134	73.871469
FTP	25.917000	80.801400
FTS	27.093800	77.670500
FUT	25.501700	85.305748
FYZ	25.869500	80.893700
FZD	27.147145	78.386421
FZL	29.595500	78.289000
FZP	30.962100	74.600900
FZR	30.941900	74.617900
G	21.462175	80.190582
GA	26.950382	75.128632
GAA	20.606917	75.268536
GAD	22.348964	82.646100
GADH	21.726733	85.546675
GADJ	26.873387	75.798600
GADM	27.209400	81.930100
GAE	25.160500	82.386300
GAG	23.363059	85.512085
GAGA	26.527300	88.113300
GAH	27.269889	84.520226
GAI	25.438314	86.674576
GAJ	23.895400	79.074100
GAJB	24.053910	82.312231
GAJU	27.203801	80.372543
GAL	27.732313	76.628952
GALA	16.537300	80.667800
GALE	24.413700	88.067000
GAM	19.395600	85.046500
GAMI	29.160500	75.034000
GAMN	26.920574	92.804824
GANG	26.291800	81.201800
GANL	31.025700	76.591800
GAO	20.720554	76.889963
GAP	24.562100	85.296600
GAQ	25.273500	83.184000
GAR	22.899739	78.792014
GARA	26.426309	85.520986
GATD	23.359907	85.599289
GAUR	26.913600	82.561300
GAW	27.468374	82.257385
GAYA	24.804188	84.999504
GB	26.594900	83.667800
GBA	22.844342	87.320752
GBB	13.321300	76.939100
GBD	13.612600	77.512300
GBE	26.859720	88.260678
GBG	22.880000	88.760600
GBHA	24.827092	85.467453
GBK	20.432900	85.878200
GBN	25.914821	87.534771
GBP	25.907700	74.656500
GBQ	21.416700	83.857200
GBRA	22.695754	88.279524
GBRI	21.514487	79.722977
GBX	23.039930	85.022850
GC	19.085865	72.908471
GCAB	21.204658	81.431608
GCH	26.953442	74.454346
GCN	22.277978	88.458610
GCT	25.583634	83.568535
GD	27.154553	81.978092
GDA	22.776800	73.603500
GDB	30.201149	74.663172
GDBR	23.068361	86.081657
GDD	25.743900	70.643100
GDE	14.827400	77.592300
GDG	15.436638	75.642071
GDGN	17.336383	76.531363
GDHA	28.005617	78.140945
GDI	15.123502	75.359688
GDK	27.142600	81.938300
GDKP	21.655035	78.425560
GDL	21.972181	70.795298
GDM	21.415600	80.287200
GDN	8.830600	77.786000
GDO	27.520756	77.461853
GDP	12.803400	78.274600
GDPL	17.567857	78.488131
GDQ	17.289800	77.866700
GDR	14.148400	79.845300
GDRA	18.581986	78.989382
GDU	22.292100	80.117600
GDV	16.430100	80.987800
GDW	27.970298	73.454933
GDX	26.422200	89.352800
GDY	13.008112	80.212362
GDYA	22.126593	78.002157
GDZ	20.949100	81.302600
GEA	23.829800	79.673800
GEB	26.019149	86.605396
GED	16.069400	75.695600
GEDE	23.491587	88.787127
GEG	20.906700	70.919600
GEK	26.540316	74.775524
GELA	21.714214	78.888187
GEOR	26.218095	88.131852
GER	22.917100	72.654900
GFAE	22.908400	88.409900
GG	23.026660	72.568731
GGA	25.207800	87.163400
GGAR	21.141800	73.043900
GGB	28.759684	78.134079
GGC	26.468499	76.727228
GGD	17.415100	78.027000
GGG	27.850764	78.739529
GGGS	23.141356	79.864688
GGH	26.282718	86.468453
GGJ	26.569644	82.384243
GGKR	29.995100	75.808800
GGLE	23.717900	88.087000
GGM	23.039200	72.454800
GGN	28.489325	77.010899
GGO	25.635100	73.848800
GGP	23.131658	88.640206
GGR	25.061400	74.624900
GGSY	25.270157	86.019173
GGT	23.343100	81.185900
GGTA	22.457900	87.943800
GGV	22.651878	88.783092
GGVT	15.442004	76.549948
GGWA	24.634045	87.121671
GGY	25.740900	70.734700
GH	27.089200	83.733100
GHA	30.789900	74.704400
GHAA	22.413251	85.215138
GHAI	26.054624	77.926540
GHB	30.116400	74.943900
GHD	24.214639	83.885336
GHE	28.691642	76.998196
GHG	30.662100	76.839600
GHGL	32.504500	75.213900
GHH	28.437770	76.929917
GHJ	27.118800	79.732000
GHL	13.148600	77.414300
GHLE	24.013100	87.691800
GHN	24.741219	86.491585
GHNA	29.139800	76.688900
GHNH	20.510800	85.736100
GHPU	17.494800	80.313300
GHQ	24.175600	83.813600
GHR	24.856300	86.324200
GHRI	27.374359	80.503693
GHS	30.715200	74.400100
GHSR	26.722460	79.360428
GHT	27.104214	81.505337
GHUM	27.008323	88.253903
GHX	25.427400	86.010400
GHY	26.182245	91.751461
GI	12.845000	80.057200
GIA	22.466500	88.404200
GIBP	25.205794	86.304759
GID	15.379300	78.925900
GIF	25.173097	86.986828
GIG	25.111174	86.152496
GIHT	27.993855	81.432255
GII	22.488332	86.853061
GIL	26.191700	88.098300
GILA	32.151600	75.643900
GILL	30.840900	75.848500
GIMB	23.069466	70.148134
GIN	15.348100	76.247500
GIO	27.547698	75.265360
GIR	27.526236	82.562170
GIS	26.668476	77.765350
GIT	18.526817	73.897562
GIZ	18.934500	81.408600
GJ	21.442800	80.058500
GJD	24.497700	85.463300
GJH	25.753904	84.826984
GJJ	15.777800	79.401700
GJL	28.834400	78.250200
GJMB	26.987500	80.176600
GJN	27.936100	73.061800
GJS	29.658223	73.436909
GJTA	20.569900	85.828300
GJUT	30.445100	74.879500
GJW	29.585600	75.871900
GK	28.084551	80.475368
GKA	27.069600	84.539600
GKB	25.506500	76.159900
GKC	26.751129	83.417301
GKD	21.238022	71.381779
GKH	23.490300	87.733700
GKHT	25.672783	85.383339
GKJ	26.108279	89.830570
GKK	16.205114	74.738789
GKL	22.375700	87.293500
GKM	15.985500	79.645000
GKP	26.759751	83.381939
GKT	21.388600	80.191400
GKX	30.822920	75.109370
GLA	17.486600	80.138800
GLBA	20.017200	85.556200
GLBN	29.405000	77.301000
GLD	23.371700	72.212400
GLE	17.610100	80.658300
GLG	23.684100	77.912100
GLGT	26.509056	93.961620
GLH	28.582500	77.801300
GLI	23.358200	87.681400
GLKN	28.546227	75.576496
GLMA	26.803082	88.404064
GLNA	27.103450	76.565094
GLP	17.151400	82.290600
GLPT	26.126775	90.620899
GLTA	26.687343	74.996109
GLU	17.410000	82.633700
GLY	16.819043	78.157425
GM	23.727840	71.133900
GMAN	24.804500	87.804700
GMD	22.681400	78.147700
GMDA	18.888700	83.457100
GMDN	22.340700	87.306400
GMDP	23.115683	87.998461
GMG	20.993100	79.029800
GMGM	10.603100	77.144900
GMH	22.796439	86.102343
GMI	21.003400	80.082400
GMIA	23.802700	85.828900
GMM	30.842258	76.971760
GMN	19.164600	72.849500
GMO	23.872966	86.148090
GMR	25.488900	83.804700
GMS	28.781800	78.073500
GMTO	27.137169	93.791403
GMU	26.756839	81.793470
GMX	24.335000	83.040500
GN	23.062359	88.745327
GNA	30.318600	74.909400
GNB	12.935679	77.511592
GNBA	29.430495	76.205687
GNC	23.233459	72.629242
GNCN	25.289805	75.896792
GND	27.240742	75.645161
GNDI	24.217110	82.516095
GNDM	26.043982	84.830418
GNG	26.203800	81.687100
GNGD	19.815400	85.293000
GNGL	25.667677	82.862663
GNGT	22.392539	79.986709
GNH	18.973547	76.755681
GNHI	25.571500	84.957660
GNJ	15.522664	74.475632
GNJB	20.290606	86.443944
GNK	25.097064	84.122658
GNL	21.222500	80.147800
GNN	16.781900	80.499100
GNNA	25.265034	86.592522
GNND	23.736169	87.985210
GNO	18.162938	73.302970
GNP	17.850800	79.377000
GNPR	19.075584	83.812466
GNQ	21.211500	79.068646
GNR	15.218726	76.598868
GNRL	28.282690	77.754450
GNS	22.658300	79.951200
GNSL	19.116107	73.007111
GNST	20.920713	72.921861
GNT	16.300500	80.441700
GNTR	27.126216	80.174789
GNU	29.130700	77.010700
GNV	20.802337	73.000374
GNVR	19.877100	79.330900
GNW	22.097800	78.845900
GNZ	31.117500	75.423800
GO	19.715200	73.633200
GOA	26.480500	78.439200
GOC	10.791827	78.709745
GOD	31.153100	75.124900
GODA	24.829926	87.193102
GOE	26.450902	91.540146
GOF	22.368000	88.552400
GOG	25.242668	86.627821
GOGH	26.428700	89.949800
GOGT	22.898733	87.707891
GOH	24.354400	75.726000
GOK	14.583251	74.367657
GOL	22.505500	85.379500
GOLE	25.891658	71.999760
GOM	27.441564	94.320116
GOP	22.037117	69.895363
GOPG	26.453800	84.435100
GOR	23.088500	87.846400
GOS	27.180100	76.903600
GOT	28.871400	78.823400
GOTN	26.652061	73.737144
GOVR	26.863800	82.707100
GOX	26.085300	83.791500
GOY	26.454283	80.313063
GOZ	28.151622	74.545498
GP	22.186200	84.582200
GPAE	23.197000	88.417500
GPB	16.240675	74.759860
GPBN	0.000000	0.000000
GPC	22.952466	79.266100
GPD	13.409400	80.123200
GPE	26.249853	87.284145
GPH	22.134500	84.418700
GPI	18.293000	83.333700
GPJ	18.346700	82.793800
GPLG	23.822882	87.771492
GPNB	21.482843	86.786662
GPR	18.527794	73.896618
GPSL	28.703490	77.301941
GPT	17.748768	83.214827
GPU	15.087300	77.399500
GPX	23.029900	75.515500
GPY	14.553849	78.717193
GPZ	26.895191	93.619168
GQD	22.378333	88.534441
GQL	25.270623	75.885658
GQN	25.411338	84.569664
GRA	29.541100	76.965200
GRAE	23.025000	88.111900
GRAK	25.892700	84.779600
GRB	23.509061	86.616726
GRBH	24.121845	85.925102
GRBL	18.214300	83.350300
GRCP	19.991100	83.330600
GRD	24.181856	86.314245
GRE	23.545891	85.697479
GRF	24.693500	74.670600
GRG	23.110300	79.927600
GRH	26.820087	85.127427
GRHM	20.988600	70.687400
GRHX	21.801700	80.154500
GRI	25.997781	73.954811
GRJ	21.554900	80.206200
GRKA	28.320792	76.275303
GRKN	20.308200	86.260200
GRL	25.931100	85.318500
GRM	25.506200	78.687900
GRMA	24.442618	86.864240
GRMP	25.389939	88.515987
GRMR	25.786200	81.403100
GRMT	16.701400	74.264300
GRN	29.894400	75.805900
GRNA	26.747450	85.215626
GRO	22.631800	77.867000
GRP	23.223200	87.927800
GRR	25.578369	87.656651
GRRG	27.186000	83.771700
GRRU	24.810700	84.791400
GRU	26.661880	89.480896
GRV	31.528000	74.900600
GRWD	18.720200	73.696600
GRX	25.749400	82.091900
GRY	31.129500	75.773900
GRZ	29.647929	76.177139
GS	22.681500	72.368600
GSA	26.501148	91.015892
GSB	31.760100	75.650300
GSD	24.871292	74.534597
GSDH	25.142800	86.011500
GSGB	24.248373	88.212147
GSGJ	27.148300	80.320300
GSI	26.118606	83.544331
GSL	22.530237	87.320366
GSO	29.530800	76.142900
GSP	32.043800	75.420400
GSPR	23.381456	80.058875
GSQ	23.125600	87.755000
GSR	31.218300	76.142800
GSRM	26.762472	84.197845
GSW	30.140340	74.887404
GT	17.453000	78.678100
GTA	19.218700	84.740300
GTBN	19.037759	72.864193
GTD	23.395794	86.274605
GTE	22.778300	72.786400
GTF	28.484082	78.757725
GTHT	25.825245	85.194071
GTI	25.289700	79.388000
GTJT	26.836555	75.832014
GTK	22.168200	82.085300
GTL	15.175530	77.366581
GTLB	15.256033	77.368813
GTLM	18.111400	83.395800
GTLW	15.171388	77.349217
GTM	26.151100	80.174500
GTNR	26.860524	81.003613
GTP	28.125586	79.206276
GTQ	31.066352	75.636953
GTR	18.963600	72.816100
GTRA	28.808200	77.301300
GTS	22.585900	86.479500
GTST	25.792100	84.631200
GTT	21.873900	70.729800
GTU	18.722958	76.563463
GTW	22.053100	82.227400
GTX	21.294400	72.880500
GTY	23.798696	79.738572
GUA	22.218100	85.381500
GUB	29.111244	79.301605
GUD	22.648500	86.410100
GUDM	20.438033	81.085295
GUG	23.415700	86.142000
GUH	28.703462	77.455502
GUJ	23.739940	72.598858
GUK	16.456800	81.077200
GULR	32.004218	76.151206
GUMA	22.808300	88.600400
GUMI	22.332700	86.276300
GUNA	24.640620	77.314224
GUNS	30.320000	75.420500
GUP	26.078371	89.952106
GUR	17.340600	76.590500
GURN	22.199803	88.215408
GUU	17.531900	80.079600
GUV	10.597000	76.045600
GUZ	26.423234	89.275589
GV	19.055040	72.915541
GVA	18.667100	84.106700
GVB	24.466900	78.053200
GVD	20.087000	72.738100
GVDP	22.743042	86.260632
GVG	30.708000	76.225200
GVH	27.499136	76.987638
GVI	18.273700	83.531400
GVL	16.348300	81.046000
GVMR	27.031300	75.092754
GVN	17.007200	81.770300
GVR	26.525726	91.720137
GW	23.837900	78.936000
GWA	27.728300	78.935900
GWD	16.225100	77.809682
GWH	25.740599	85.246396
GWL	26.216593	78.182402
GWM	16.556100	80.796000
GWP	26.949770	80.003471
GWS	29.298300	79.009500
GWSB	31.376700	75.118100
GWV	17.609911	78.468561
GWYR	13.020426	80.251865
GXG	29.835800	76.496000
GY	15.149518	77.626133
GYJ	15.139741	77.650655
GYL	31.222400	74.731700
GYM	12.937300	78.915900
GYN	25.281300	82.422600
GZA	16.548478	79.639631
GZB	28.650072	77.431469
GZH	25.597700	85.205400
GZKA	27.607300	76.654700
GZL	15.430300	78.599600
GZM	24.947800	88.110600
GZN	28.674474	77.438078
GZO	25.227926	88.211632
GZS	30.613300	74.801400
GZT	25.599890	83.604412
HA	27.769500	80.728500
HAA	14.740272	74.259167
HAB	26.866205	78.617667
HAD	9.279900	76.462500
HAG	15.415963	75.836621
HAH	12.561098	76.364937
HAM	23.320300	87.363600
HAN	26.755800	77.031300
HAPA	22.468500	70.117700
HAQ	14.218793	79.121990
HAR	26.016000	80.190200
HAS	13.003052	76.117229
HAT	21.501300	72.969700
HATB	21.309400	84.117900
HATI	24.688980	80.843039
HAUR	22.365600	87.655400
HB	22.840800	88.657700
HBB	23.498359	84.715946
HBD	22.753230	77.716084
HBE	23.211847	88.538303
HBF	18.819000	83.953000
HBI	15.049900	76.208800
HBL	15.520500	75.576500
HBN	26.355728	92.672596
HBP	25.603760	85.760822
HBS	15.421900	75.283700
